Time,Discharge(m^3 s^-1),Max,Min
2003-07-01,0.0,0.0,0.0
2003-07-02,0.0,0.0,0.0
2003-07-03,0.0,0.0,0.0
2003-07-04,0.0,0.0,0.0
2003-07-05,0.0,0.0,0.0
2003-07-06,0.005,0.01,0.0
2003-07-07,0.01,0.01,0.01
2003-07-08,0.049999999999999996,0.18,0.01
2003-07-09,0.465,0.62,0.19
2003-07-10,0.8049999999999999,1.09,0.63
2003-07-11,1.9749999999999999,2.37,1.12
2003-07-12,2.83,3.6,2.37
2003-07-13,3.855,4.2,3.63
2003-07-14,4.904999999999999,5.52,4.25
2003-07-15,7.11,8.43,5.6
2003-07-16,9.855,11.3,8.5
2003-07-17,14.1,16.11,11.4
2003-07-18,16.115,16.47,15.13
2003-07-19,15.155,17.16,14.69
2003-07-20,35.765,55.14,17.4
2003-07-21,65.055,73.26,55.71
2003-07-22,93.77000000000001,124.69,73.74
2003-07-23,168.49,193.66,126.59
2003-07-24,214.2,232.22,194.46
2003-07-25,247.55,255.19,232.99
2003-07-26,261.56,269.85,255.39
2003-07-27,279.495,285.09,270.29
2003-07-28,285.32,286.79,279.43
2003-07-29,263.91999999999996,278.93,250.91
2003-07-30,237.885,250.39,226.43
2003-07-31,209.81,225.87,193.43
2003-08-01,172.22,192.62,155.03
2003-08-02,137.60500000000002,154.3,124.6
2003-08-03,112.17,124.07,102.96
2003-08-04,94.81,102.59,89.66
2003-08-05,84.56,89.46,80.19
2003-08-06,75.19,80.0,70.62
2003-08-07,66.06,70.41,63.43
2003-08-08,61.665000000000006,63.36,59.75
2003-08-09,57.495000000000005,59.64,56.88
2003-08-10,64.10499999999999,71.81,57.63
2003-08-11,84.92,96.75,72.14
2003-08-12,102.125,110.42,97.08
2003-08-13,125.56,137.11,111.15
2003-08-14,138.0,142.2,128.5
2003-08-15,133.065,165.79,125.21
2003-08-16,239.94,293.92,168.62
2003-08-17,339.40999999999997,362.69,296.17
2003-08-18,359.435,366.32,340.27
2003-08-19,304.87,339.03,275.06
2003-08-20,252.95999999999998,273.89,237.8
2003-08-21,237.48000000000002,249.26,233.6
2003-08-22,267.28499999999997,284.42,249.91
2003-08-23,275.77,285.62,267.73
2003-08-24,310.66499999999996,385.97,268.51
2003-08-25,533.675,725.24,390.4
2003-08-26,955.13,1056.82,736.63
2003-08-27,1107.68,1159.01,1059.24
2003-08-28,1214.665,1226.66,1162.12
2003-08-29,1124.955,1199.46,1063.29
2003-08-30,963.9200000000001,1060.68,856.73
2003-08-31,737.38,851.52,662.64
2003-09-01,611.54,660.2,575.21
2003-09-02,569.44,592.34,563.24
2003-09-03,632.925,648.35,594.11
2003-09-04,648.23,668.82,645.19
2003-09-05,789.585,894.12,671.42
2003-09-06,913.02,917.17,896.81
2003-09-07,871.08,897.41,842.57
2003-09-08,802.7149999999999,840.9,773.91
2003-09-09,723.955,772.42,675.03
2003-09-10,625.975,672.89,590.44
2003-09-11,568.16,589.04,563.4
2003-09-12,621.7850000000001,666.94,572.41
2003-09-13,694.46,713.92,668.65
2003-09-14,773.535,827.42,715.43
2003-09-15,858.7850000000001,865.89,829.59
2003-09-16,832.8699999999999,850.18,824.22
2003-09-17,802.165,823.77,773.39
2003-09-18,734.39,771.79,714.14
2003-09-19,714.8900000000001,716.86,709.77
2003-09-20,714.485,740.55,706.76
2003-09-21,794.24,815.17,742.59
2003-09-22,768.5450000000001,812.92,713.88
2003-09-23,647.2,711.2,592.09
2003-09-24,533.01,589.59,492.6
2003-09-25,453.29499999999996,491.22,421.86
2003-09-26,417.32500000000005,444.44,410.94
2003-09-27,519.535,571.69,446.91
2003-09-28,629.145,686.22,573.51
2003-09-29,719.995,725.91,688.6
2003-09-30,685.125,719.57,639.07
2003-10-01,579.49,636.68,532.63
2003-10-02,476.53999999999996,530.58,434.76
2003-10-03,408.1,433.14,402.23
