Time,Discharge(m^3 s^-1),Max,Min
2003-07-01,0.0,0.0,0.0
2003-07-02,0.005,0.01,0.0
2003-07-03,0.02,0.06,0.01
2003-07-04,0.125,0.19,0.06
2003-07-05,0.29000000000000004,0.36,0.19
2003-07-06,0.405,0.44,0.36
2003-07-07,0.49,0.51,0.44
2003-07-08,0.5800000000000001,0.71,0.51
2003-07-09,1.235,2.1,0.72
2003-07-10,3.67,5.31,2.15
2003-07-11,6.154999999999999,6.29,5.38
2003-07-12,6.455,6.49,6.3
2003-07-13,7.125,7.7,6.48
2003-07-14,9.31,10.52,7.73
2003-07-15,10.855,11.74,10.53
2003-07-16,13.719999999999999,16.95,11.8
2003-07-17,20.02,20.78,17.15
2003-07-18,24.005,28.7,20.81
2003-07-19,32.04,33.68,28.89
2003-07-20,34.515,34.77,33.73
2003-07-21,35.515,36.42,34.8
2003-07-22,37.99,39.55,36.48
2003-07-23,44.260000000000005,48.57,39.66
2003-07-24,53.805,60.78,48.73
2003-07-25,70.705,80.73,61.16
2003-07-26,100.15,115.61,81.33
2003-07-27,126.985,134.65,116.18
2003-07-28,134.72,136.58,129.6
2003-07-29,120.765,129.27,114.47
2003-07-30,107.125,114.25,98.89
2003-07-31,88.49000000000001,98.5,81.94
2003-08-01,75.155,81.75,69.86
2003-08-02,71.355,73.98,67.93
2003-08-03,70.715,73.54,68.54
2003-08-04,64.88499999999999,73.26,55.93
2003-08-05,47.585,55.56,42.1
2003-08-06,38.265,41.9,36.59
2003-08-07,38.265,43.11,36.49
2003-08-08,51.325,55.01,43.45
2003-08-09,52.815,55.03,49.38
2003-08-10,45.44,49.2,43.73
2003-08-11,47.525000000000006,51.52,43.87
2003-08-12,55.915000000000006,56.94,51.88
2003-08-13,58.015,61.23,57.0
2003-08-14,67.94,79.14,61.55
2003-08-15,89.32,91.05,79.84
2003-08-16,100.58500000000001,124.87,89.28
2003-08-17,137.51999999999998,139.25,126.0
2003-08-18,135.29,136.97,134.29
2003-08-19,130.13,134.12,129.09
2003-08-20,129.055,129.27,127.48
2003-08-21,123.18,128.0,121.49
2003-08-22,158.43,205.5,128.84
2003-08-23,265.02,278.61,208.62
2003-08-24,242.78,266.91,228.04
2003-08-25,222.235,227.57,221.39
2003-08-26,223.42000000000002,227.92,221.38
2003-08-27,234.195,238.16,228.18
2003-08-28,237.95,239.29,236.31
2003-08-29,272.6,327.44,237.35
2003-08-30,379.325,405.01,330.16
2003-08-31,401.58500000000004,406.85,382.55
2003-09-01,348.49,381.15,319.72
2003-09-02,307.68,318.74,305.81
2003-09-03,294.35,305.76,283.95
2003-09-04,292.65,312.62,284.32
2003-09-05,316.855,319.85,313.63
2003-09-06,337.605,354.64,316.96
2003-09-07,363.6,365.02,355.26
2003-09-08,357.11,363.03,350.31
2003-09-09,336.295,349.95,323.58
2003-09-10,314.83500000000004,323.21,301.48
2003-09-11,277.765,300.5,260.26
2003-09-12,241.84,259.35,233.89
2003-09-13,237.54500000000002,247.4,231.73
2003-09-14,256.89,259.74,247.78
2003-09-15,271.57000000000005,293.78,257.18
2003-09-16,328.095,347.97,294.69
2003-09-17,396.05,456.42,348.41
2003-09-18,492.54499999999996,522.49,458.1
2003-09-19,581.96,636.55,523.92
2003-09-20,688.435,748.55,637.28
2003-09-21,787.99,806.61,750.42
2003-09-22,759.7,806.53,696.49
2003-09-23,647.2650000000001,694.08,616.08
2003-09-24,595.21,615.27,564.86
2003-09-25,531.97,562.99,518.58
2003-09-26,523.155,526.31,518.5
2003-09-27,535.275,553.36,526.62
2003-09-28,602.575,624.11,555.41
2003-09-29,627.165,639.25,588.96
2003-09-30,540.12,586.28,496.32
2003-10-01,426.145,493.53,380.01
2003-10-02,338.03499999999997,378.34,307.61
2003-10-03,281.38,306.5,263.14
2003-10-04,241.575,262.43,223.88
2003-10-05,214.775,223.29,212.32
2003-10-06,213.48000000000002,215.22,212.33
2003-10-07,218.36,222.44,215.39
2003-10-08,229.89,235.02,222.61
2003-10-09,229.89,234.77,225.11
2003-10-10,225.375,227.98,222.55
2003-10-11,229.45999999999998,235.49,226.84
2003-10-12,240.19,242.61,235.75
2003-10-13,246.35,248.56,242.72
2003-10-14,253.06,255.04,248.65
2003-10-15,233.565,250.89,217.83
2003-10-16,206.125,217.16,203.16
2003-10-17,201.135,204.61,198.96
2003-10-18,191.375,199.35,185.43
2003-10-19,197.57999999999998,206.9,185.79
2003-10-20,208.62,209.75,205.35
2003-10-21,193.20499999999998,204.92,180.36
2003-10-22,162.06,179.62,148.17
2003-10-23,134.14499999999998,147.57,125.11
2003-10-24,119.155,124.81,115.14
2003-10-25,113.21000000000001,114.99,112.93
2003-10-26,108.07499999999999,112.91,101.37
2003-10-27,94.22,101.05,90.05
2003-10-28,87.36,89.93,85.46
2003-10-29,83.6,85.38,82.02
2003-10-30,80.365,81.95,79.37
2003-10-31,78.595,79.34,77.86
2003-11-01,84.625,98.07,77.56
2003-11-02,101.405,105.26,98.38
2003-11-03,106.86500000000001,110.05,105.38
2003-11-04,113.12,114.63,108.32
2003-11-05,97.525,107.88,92.71
2003-11-06,93.74,94.31,92.49
2003-11-07,90.63499999999999,92.35,90.22
2003-11-08,91.88499999999999,92.33,90.48
2003-11-09,88.50999999999999,90.39,87.4
2003-11-10,85.765,87.35,84.39
2003-11-11,81.75999999999999,84.33,79.06
2003-11-12,75.57,78.94,72.74
2003-11-13,70.47999999999999,72.64,68.75
2003-11-14,66.56,68.68,64.58
2003-11-15,63.01,64.5,62.34
2003-11-16,62.105000000000004,62.33,61.86
2003-11-17,61.644999999999996,61.85,61.53
2003-11-18,61.14,61.53,60.53
2003-11-19,59.695,60.49,59.2
2003-11-20,58.965,59.18,58.83
2003-11-21,58.67,58.83,58.49
2003-11-22,57.92,58.48,57.19
2003-11-23,56.16,57.15,55.33
2003-11-24,54.489999999999995,55.3,53.82
2003-11-25,53.114999999999995,53.79,52.57
2003-11-26,52.035,52.54,51.64
