Time,Discharge(m^3 s^-1),Max,Min
2003-10-05,132.57999999999998,155.88,115.45
2003-10-06,101.88,114.82,91.91
2003-10-07,82.63499999999999,91.48,76.51
2003-10-08,70.215,76.28,64.63
2003-10-09,60.09,64.39,57.65
2003-10-10,56.394999999999996,57.59,54.69
2003-10-11,51.35,54.58,48.53
2003-10-12,48.185,49.68,47.7
2003-10-13,49.72,50.5,47.62
2003-10-14,44.005,47.49,41.07
2003-10-15,40.135,41.17,39.72
2003-10-16,47.305,56.03,41.29
2003-10-17,68.63,76.63,56.66
2003-10-18,103.43,126.34,77.24
2003-10-19,149.89499999999998,166.08,127.12
2003-10-20,166.93,168.01,162.81
2003-10-21,149.79000000000002,162.45,137.63
2003-10-22,122.215,137.08,108.64
2003-10-23,94.33000000000001,108.04,83.2
2003-10-24,71.12,82.72,61.72
2003-10-25,52.76,61.33,46.41
2003-10-26,40.79,46.16,36.86
2003-10-27,33.510000000000005,36.71,31.28
2003-10-28,29.674999999999997,31.2,28.8
2003-10-29,28.725,29.38,28.55
2003-10-30,31.48,34.24,29.44
2003-10-31,39.290000000000006,42.55,34.42
2003-11-01,42.19,43.0,40.62
2003-11-02,39.66,40.56,39.37
2003-11-03,41.685,42.36,39.76
2003-11-04,35.265,39.59,31.96
2003-11-05,29.34,31.83,27.68
2003-11-06,26.65,27.62,26.34
2003-11-07,30.23,33.21,27.37
2003-11-08,37.01,42.94,33.39
2003-11-09,51.555,57.62,43.33
2003-11-10,59.945,60.32,57.85
2003-11-11,61.46,61.9,60.05
2003-11-12,54.44,60.75,48.59
2003-11-13,43.81,48.37,40.44
2003-11-14,36.485,40.29,33.17
2003-11-15,29.955,33.03,27.7
2003-11-16,25.744999999999997,27.62,24.35
2003-11-17,23.035,24.29,22.06
2003-11-18,21.13,22.02,20.46
2003-11-19,19.835,20.43,19.38
2003-11-20,18.965,19.37,18.65
2003-11-21,18.365000000000002,18.64,18.14
2003-11-22,17.89,18.13,17.69
2003-11-23,17.490000000000002,17.68,17.33
2003-11-24,17.17,17.33,17.04
2003-11-25,16.905,17.04,16.8
2003-11-26,16.68,16.79,16.59
2003-11-27,16.485,16.58,16.4
2003-11-28,16.3,16.39,16.22
2003-11-29,16.135,16.22,16.07
2003-11-30,15.985,16.06,15.92
