date;discharge
1977-08-05;      1.393
1977-08-06;      4.214
1977-08-07;      4.704
1977-08-08;      4.932
1977-08-09;      6.008
1977-08-10;      6.596
1977-08-11;      7.166
1977-08-12;      7.890
1977-08-13;      8.491
1977-08-14;      8.704
1977-08-15;      8.704
1977-08-16;      8.704
1977-08-17;      8.812
1977-08-18;      8.812
1977-08-19;      9.262
1977-08-20;      9.497
1977-08-21;      9.862
1977-08-22;     10.114
1977-08-23;     10.243
1977-08-24;     10.507
1977-08-25;     11.198
1977-08-26;     11.343
1977-08-27;     11.489
1977-08-28;     11.637
1977-08-29;     11.787
1977-08-30;     12.048
1977-08-31;     12.410
1977-09-01;     12.410
1977-09-02;     12.734
1977-09-03;     12.900
1977-09-04;     13.067
1977-09-05;     14.704
1977-09-06;     14.954
1977-09-07;     15.464
1977-09-08;     15.464
1977-09-09;     15.464
1977-09-10;     15.724
1977-09-11;     15.724
1977-09-12;     15.208
1977-09-13;     15.208
1977-09-14;     15.464
1977-09-15;     15.464
1977-09-16;     15.464
1977-09-17;     15.464
1977-09-18;     15.464
1977-09-19;     15.464
1977-09-20;     15.724
1977-09-21;     15.724
1977-09-22;     15.724
1977-09-23;     15.724
1977-09-24;     15.987
1977-09-25;     16.253
1977-09-26;     16.253
1977-09-27;     16.253
1977-09-28;     16.522
1977-09-29;     16.522
1977-09-30;     16.794
1977-10-01;     16.794
1977-10-02;     16.794
1977-10-03;     17.070
1977-10-04;     17.070
1977-10-05;     17.070
1977-10-06;     17.349
1977-10-07;     17.632
1977-10-08;     17.632
1977-10-09;     17.918
1977-10-10;     17.918
1977-10-11;     18.207
1977-10-12;     18.207
1977-10-13;     18.500
1977-10-14;     18.500
1977-10-15;     18.796
1977-10-16;     19.095
1977-10-17;     19.095
1977-10-18;     19.368
1977-10-19;     19.398
1977-10-20;     19.705
1977-10-21;     19.705
1977-10-22;     20.015
1977-10-23;     20.015
1977-10-24;     20.328
1977-10-25;     20.328
1977-10-26;     20.646
1977-10-27;     20.328
1977-10-28;     20.646
1977-10-29;     20.646
1977-10-30;     20.967
1977-10-31;     20.967
1977-11-01;     20.646
1977-11-02;     20.967
1977-11-03;     20.967
1977-11-04;     21.291
1977-11-05;     21.291
1977-11-06;     21.291
1977-11-07;     21.291
1977-11-08;     21.291
1977-11-09;     21.619
1977-11-10;     21.619
1977-11-11;     21.619
1977-11-12;     21.619
1977-11-13;     21.619
1977-11-14;     22.287
1977-11-15;     22.287
1977-11-16;     22.287
1977-11-17;     22.287
1977-11-18;     22.287
1977-11-19;     22.287
1977-11-20;     22.287
1977-11-21;     22.626
1977-11-22;     22.626
1977-11-23;     22.626
1977-11-24;     23.316
1977-11-25;     23.316
1977-11-26;     23.316
1977-11-27;     23.316
1977-11-28;     23.316
1977-11-29;     23.316
1977-11-30;     24.380
1977-12-01;     24.380
1977-12-02;     24.380
1977-12-03;     24.380
1977-12-04;     24.742
1977-12-05;     24.742
1977-12-06;     24.742
1977-12-07;     25.479
1977-12-08;     25.479
1977-12-09;     25.479
1977-12-10;     25.108
1977-12-11;     21.619
1977-12-12;     15.724
1977-12-13;      4.321
1977-12-14;      7.166
1977-12-15;      6.596
1977-12-16;      6.149
1977-12-17;      5.870
1977-12-18;      5.670
1977-12-19;      5.476
1977-12-20;      5.289
1977-12-21;      5.108
1977-12-22;      4.932
1977-12-23;      4.760
1977-12-24;      4.538
1977-12-25;      4.375
1977-12-26;      4.214
1977-12-27;      4.056
1977-12-28;      3.899
1977-12-29;      4.760
1977-12-30;      0.124
1977-12-31;      2.043
1978-01-01;      1.981
1978-01-02;      1.856
1978-01-03;      1.727
1978-01-04;      1.596
1978-01-05;      1.393
1978-01-06;      1.324
1978-01-07;      1.329
1978-01-08;      1.280
1978-01-09;      1.280
1978-01-10;      1.233
1978-01-11;      1.186
1978-01-12;      1.186
1978-01-13;      1.140
1978-01-14;      1.140
1978-01-15;      1.095
1978-01-16;      1.095
1978-01-17;      1.095
1978-01-18;      1.051
1978-01-19;      1.051
1978-01-20;      1.051
1978-01-21;      1.008
1978-01-22;      1.008
1978-01-23;      0.965
1978-01-24;      0.883
1978-01-25;      0.844
1978-01-26;      0.844
1978-01-27;      0.805
1978-01-28;      0.767
1978-01-29;      0.730
1978-01-30;      0.659
1978-01-31;      0.624
1978-02-01;      0.558
1978-02-02;      0.496
1978-02-03;      0.496
1978-02-04;      0.466
1978-02-05;      0.437
1978-02-06;      0.409
1978-02-07;      0.355
1978-02-08;      0.330
1978-02-09;      0.305
1978-02-10;      0.305
1978-02-11;      0.281
1978-02-12;      0.258
1978-02-13;      0.305
1978-02-14;      0.236
1978-02-15;      0.236
1978-02-16;      0.215
1978-02-17;      0.215
1978-02-18;      0.176
1978-02-19;      0.140
1978-02-20;      0.108
1978-02-21;      0.079
1978-02-22;      0.066
1978-02-23;      0.043
1978-02-24;      0.140
1978-02-25;      0.079
1978-02-26;      0.014
1978-02-27;      0.014
1978-02-28;      0.158
