date;discharge
1952-05-29;     56.000
1952-05-30;     53.000
1952-05-31;     51.000
1952-06-01;     53.000
1952-06-02;     54.000
1952-06-03;     56.000
1952-06-04;     56.000
1952-06-05;     66.000
1952-06-06;     74.000
1952-06-07;     87.000
1952-06-08;     87.000
1952-06-09;     87.000
1952-06-10;     79.000
1952-06-11;     76.000
1952-06-12;     73.000
1952-06-13;     72.000
1952-06-14;     71.000
1952-06-15;     82.000
1952-06-16;     78.000
1952-06-17;     76.000
1952-06-18;     76.000
1952-06-19;     91.000
1952-06-20;    106.000
1952-06-21;    105.000
1952-06-22;     99.000
1952-06-23;    107.000
1952-06-24;    109.000
1952-06-25;    129.000
1952-06-26;    151.000
1952-06-27;    165.000
1952-06-28;    161.000
1952-06-29;    159.000
1952-06-30;    180.000
1952-07-01;    245.000
1952-07-02;   -999.000
1952-07-03;   -999.000
1952-07-04;   -999.000
1952-07-05;   -999.000
1952-07-06;   -999.000
1952-07-07;    206.000
1952-07-08;    211.000
1952-07-09;    189.000
1952-07-10;    189.000
1952-07-11;    231.000
1952-07-12;   -999.000
1952-07-13;   -999.000
1952-07-14;    273.000
1952-07-15;    242.000
1952-07-16;    236.000
1952-07-17;    215.000
1952-07-18;    230.000
1952-07-19;   -999.000
1952-07-20;   -999.000
1952-07-21;   -999.000
1952-07-22;   -999.000
1952-07-23;   -999.000
1952-07-24;   -999.000
1952-07-25;   -999.000
1952-07-26;   -999.000
1952-07-27;   -999.000
1952-07-28;   -999.000
1952-07-29;   -999.000
1952-07-30;   -999.000
1952-07-31;   -999.000
1952-08-01;   -999.000
1952-08-02;    404.000
1952-08-03;   -999.000
1952-08-04;    420.000
1952-08-05;    405.000
1952-08-06;    404.000
1952-08-07;    394.000
1952-08-08;    397.000
1952-08-09;    420.000
1952-08-10;    395.000
1952-08-11;    443.000
1952-08-12;    465.000
1952-08-13;    497.000
1952-08-14;    476.000
1952-08-15;    474.000
1952-08-16;    563.000
1952-08-17;   -999.000
1952-08-18;    613.000
1952-08-19;    619.000
1952-08-20;    662.000
1952-08-21;    733.000
1952-08-22;    800.000
1952-08-23;    849.000
1952-08-24;   -999.000
1952-08-25;    672.000
1952-08-26;    575.000
1952-08-27;   -999.000
1952-08-28;   -999.000
1952-08-29;   -999.000
1952-08-30;   -999.000
1952-08-31;   -999.000
1952-09-01;   -999.000
1952-09-02;   -999.000
1952-09-03;   -999.000
1952-09-04;   -999.000
1952-09-05;   -999.000
1952-09-06;   -999.000
1952-09-07;   -999.000
1952-09-08;   -999.000
1952-09-09;   -999.000
1952-09-10;   -999.000
1952-09-11;   -999.000
1952-09-12;   -999.000
1952-09-13;   -999.000
1952-09-14;   -999.000
1952-09-15;   -999.000
1952-09-16;   -999.000
1952-09-17;   -999.000
1952-09-18;   -999.000
1952-09-19;   -999.000
1952-09-20;   -999.000
1952-09-21;   -999.000
1952-09-22;   -999.000
1952-09-23;   -999.000
1952-09-24;   -999.000
1952-09-25;   -999.000
1952-09-26;   -999.000
1952-09-27;   -999.000
1952-09-28;   -999.000
1952-09-29;   -999.000
1952-09-30;   -999.000
1952-10-01;   -999.000
1952-10-02;   -999.000
1952-10-03;   -999.000
1952-10-04;   -999.000
1952-10-05;   -999.000
1952-10-06;   -999.000
1952-10-07;   -999.000
1952-10-08;   -999.000
1952-10-09;   -999.000
1952-10-10;   -999.000
1952-10-11;   -999.000
1952-10-12;   -999.000
1952-10-13;   -999.000
1952-10-14;   -999.000
1952-10-15;    857.000
1952-10-16;    892.000
1952-10-17;    877.000
1952-10-18;    824.000
1952-10-19;    778.000
1952-10-20;    702.000
1952-10-21;    586.000
1952-10-22;    526.000
1952-10-23;   -999.000
1952-10-24;   -999.000
1952-10-25;    453.000
1952-10-26;   -999.000
1952-10-27;    399.000
1952-10-28;    368.000
1952-10-29;    349.000
1952-10-30;    389.000
1952-10-31;    437.000
1952-11-01;    434.000
1952-11-02;    422.000
1952-11-03;    407.000
1952-11-04;    383.000
1952-11-05;    365.000
1952-11-06;    344.000
1952-11-07;    329.000
1952-11-08;    323.000
1952-11-09;   -999.000
1952-11-10;    317.000
1952-11-11;    312.000
1952-11-12;    347.000
1952-11-13;    390.000
1952-11-14;    404.000
1952-11-15;    365.000
1952-11-16;   -999.000
1952-11-17;    318.000
1952-11-18;    278.000
1952-11-19;    288.000
1952-11-20;    303.000
1952-11-21;    322.000
1952-11-22;    282.000
1952-11-23;   -999.000
1952-11-24;    257.000
1952-11-25;    250.000
1952-11-26;    242.000
1952-11-27;    227.000
1952-11-28;    212.000
1952-11-29;    201.000
1952-11-30;   -999.000
1952-12-01;   -999.000
1952-12-02;    197.000
1952-12-03;    192.000
1952-12-04;    185.000
1952-12-05;    180.000
1952-12-06;    170.000
1952-12-07;    160.000
1952-12-08;    167.000
1952-12-09;    164.000
1952-12-10;   -999.000
1952-12-11;    156.000
1952-12-12;    152.000
1952-12-13;    150.000
1952-12-14;    147.000
1952-12-15;    143.000
1952-12-16;   -999.000
1952-12-17;    138.000
1952-12-18;    135.000
1952-12-19;    131.000
1952-12-20;    129.000
1952-12-21;    125.000
1952-12-22;    123.000
1952-12-23;    120.000
1952-12-24;   -999.000
1952-12-25;   -999.000
1952-12-26;    104.000
1952-12-27;    102.000
1952-12-28;    110.000
1952-12-29;    108.000
1952-12-30;    110.000
1952-12-31;   -999.000
1953-01-01;   -999.000
1953-01-02;   -999.000
