date;discharge
1994-07-31;      0.927
1994-08-01;      0.630
1994-08-02;      0.685
1994-08-03;      0.895
1994-08-04;      1.166
1994-08-05;      0.630
1994-08-06;      1.430
1994-08-07;      0.993
1994-08-08;      0.657
1994-08-09;      0.231
1994-08-10;      0.927
1994-08-11;      1.430
1994-08-12;      6.352
1994-08-13;      5.014
1994-08-14;      4.874
1994-08-15;      4.203
1994-08-16;      3.283
1994-08-17;      2.623
1994-08-18;      4.668
1994-08-19;      3.885
1994-08-20;      3.761
1994-08-21;      2.728
1994-08-22;      2.623
1994-08-23;      2.728
1994-08-24;      3.112
1994-08-25;      4.400
1994-08-26;      5.299
1994-08-27;      6.430
1994-08-28;      7.324
1994-08-29;      4.668
1994-08-30;      6.352
1994-08-31;      8.537
1994-09-01;     11.321
1994-09-02;     12.792
1994-09-03;     14.346
1994-09-04;     14.805
1994-09-05;     16.101
1994-09-06;     19.493
1994-09-07;     20.154
1994-09-08;     19.889
1994-09-09;     22.197
1994-09-10;     22.757
1994-09-11;     23.323
1994-09-12;     23.896
1994-09-13;     24.475
1994-09-14;     24.914
1994-09-15;     25.653
1994-09-16;     26.402
1994-09-17;     26.704
1994-09-18;     27.008
1994-09-19;     30.454
1994-09-20;     27.620
1994-09-21;     27.774
1994-09-22;     28.084
1994-09-23;     28.395
1994-09-24;     28.707
1994-09-25;     28.864
1994-09-26;     29.179
1994-09-27;     29.337
1994-09-28;     29.495
1994-09-29;     29.495
1994-09-30;     29.495
1994-10-01;     28.864
1994-10-02;     28.084
1994-10-03;     27.313
1994-10-04;     26.704
1994-10-05;     25.951
1994-10-06;     25.653
1994-10-07;     25.504
1994-10-08;     25.208
1994-10-09;     25.061
1994-10-10;     24.767
1994-10-11;     24.475
1994-10-12;     24.330
1994-10-13;     24.040
1994-10-14;     23.609
1994-10-15;     23.323
1994-10-16;     22.898
1994-10-17;     21.781
1994-10-18;     20.690
1994-10-19;     19.756
1994-10-20;     18.714
1994-10-21;     17.447
1994-10-22;     14.921
1994-10-23;     13.670
1994-10-24;     12.470
1994-10-25;     11.321
1994-10-26;     10.320
1994-10-27;      8.900
1994-10-28;      6.830
1994-10-29;      5.014
1994-10-30;      3.400
1994-10-31;      2.221
1994-11-01;      2.221
1994-11-02;      1.551
1994-11-03;      0.685
1994-11-04;      0.551
1994-11-05;      0.477
1994-11-06;      0.386
1994-11-07;      0.323
1994-11-08;      0.266
1994-11-09;      0.214
1994-11-10;      0.090
1994-11-11;      0.012
1994-11-12;   -999.000
1994-11-13;   -999.000
1994-11-14;   -999.000
1994-11-15;   -999.000
1994-11-16;   -999.000
1994-11-17;   -999.000
1994-11-18;   -999.000
1994-11-19;   -999.000
1994-11-20;   -999.000
