Time,Discharge(m^3 s^-1),Max,Min
2003-10-05,5.2,5.52,4.91
2003-10-06,5.195,5.52,4.64
2003-10-07,3.885,4.61,3.34
2003-10-08,3.0300000000000002,3.32,2.97
2003-10-09,2.835,3.03,2.51
2003-10-10,2.25,2.5,2.09
2003-10-11,1.9449999999999998,2.09,1.86
2003-10-12,2.025,2.17,1.86
2003-10-13,1.8599999999999999,2.17,1.5
2003-10-14,1.175,1.48,1.05
2003-10-15,4.475,8.82,1.16
2003-10-16,15.22,27.94,9.02
2003-10-17,50.885,60.62,29.07
2003-10-18,80.21000000000001,92.72,61.13
2003-10-19,87.25,92.79,77.9
2003-10-20,60.375,77.32,44.77
2003-10-21,30.05,44.07,21.74
2003-10-22,17.13,21.49,14.89
2003-10-23,14.254999999999999,15.07,14.04
2003-10-24,17.384999999999998,18.65,15.17
2003-10-25,18.61,18.8,18.16
2003-10-26,16.48,18.13,14.59
2003-10-27,12.27,14.5,10.39
2003-10-28,9.045,10.32,8.04
2003-10-29,6.455,7.98,5.32
2003-10-30,4.725,5.28,4.6
2003-10-31,6.025,8.0,4.77
2003-11-01,9.68,9.98,8.11
2003-11-02,11.35,14.59,9.81
2003-11-03,16.924999999999997,19.98,14.7
2003-11-04,23.380000000000003,26.9,20.11
2003-11-05,28.295,28.63,27.05
2003-11-06,23.655,27.58,18.43
2003-11-07,12.765,18.18,9.26
2003-11-08,7.055,9.15,5.77
2003-11-09,5.24,5.73,5.16
2003-11-10,11.145,20.02,5.35
2003-11-11,21.1,21.93,20.29
2003-11-12,25.68,27.71,20.84
2003-11-13,27.285,27.68,26.93
2003-11-14,28.744999999999997,29.74,27.13
2003-11-15,27.064999999999998,29.74,22.79
2003-11-16,16.395,22.55,11.4
2003-11-17,7.725,11.21,5.85
2003-11-18,4.75,5.79,3.99
2003-11-19,3.67,3.96,3.58
2003-11-20,3.995,4.74,3.6
2003-11-21,8.7,14.53,4.81
2003-11-22,20.104999999999997,22.46,14.85
2003-11-23,21.23,22.61,18.58
2003-11-24,15.139999999999999,18.44,12.8
2003-11-25,10.295,12.71,8.15
2003-11-26,6.19,8.06,4.95
2003-11-27,4.07,4.91,3.51
2003-11-28,3.085,3.49,2.85
2003-11-29,3.01,3.76,2.79
2003-11-30,4.199999999999999,4.27,3.8
