Time,Discharge(m^3 s^-1),Max,Min
2003-10-08,70.66,76.71,65.05
2003-10-09,60.379999999999995,64.81,57.8
2003-10-10,56.525,57.73,54.91
2003-10-11,51.629999999999995,54.81,48.75
2003-10-12,48.14,49.51,47.73
2003-10-13,49.8,50.48,47.83
2003-10-14,44.25,47.71,41.27
2003-10-15,40.16,41.15,39.75
2003-10-16,46.775000000000006,55.03,41.1
2003-10-17,68.03,75.84,55.63
2003-10-18,101.63,125.03,76.38
2003-10-19,148.57999999999998,165.61,125.83
2003-10-20,167.07,168.01,163.35
2003-10-21,150.62,163.01,138.47
2003-10-22,123.17500000000001,137.92,109.6
2003-10-23,95.17500000000001,109.0,84.0
2003-10-24,71.86500000000001,83.51,62.39
2003-10-25,53.315,62.0,46.86
2003-10-26,41.144999999999996,46.61,37.15
2003-10-27,33.72,36.99,31.44
2003-10-28,29.775,31.35,28.86
2003-10-29,28.71,29.29,28.57
2003-10-30,31.295,33.92,29.35
2003-10-31,38.94,42.37,34.09
2003-11-01,42.275,42.98,40.72
2003-11-02,39.66,40.65,39.35
2003-11-03,41.67,42.31,40.02
2003-11-04,35.555,39.88,32.19
2003-11-05,29.495,32.06,27.79
2003-11-06,26.695,27.73,26.37
2003-11-07,30.03,32.86,27.23
2003-11-08,36.66,42.25,33.05
2003-11-09,51.099999999999994,57.32,42.64
2003-11-10,59.975,60.41,57.56
2003-11-11,61.435,61.92,60.0
2003-11-12,54.935,61.03,49.02
2003-11-13,44.12,48.79,40.71
2003-11-14,36.775,40.56,33.45
2003-11-15,30.17,33.3,27.88
2003-11-16,25.875,27.79,24.46
2003-11-17,23.125,24.4,22.14
2003-11-18,21.195,22.1,20.51
2003-11-19,19.875,20.48,19.42
2003-11-20,18.990000000000002,19.4,18.67
2003-11-21,18.375,18.66,18.15
2003-11-22,17.905,18.14,17.71
2003-11-23,17.5,17.7,17.34
2003-11-24,17.18,17.34,17.05
2003-11-25,16.91,17.04,16.8
2003-11-26,16.685000000000002,16.8,16.59
2003-11-27,16.485,16.59,16.4
2003-11-28,16.305,16.4,16.23
2003-11-29,16.14,16.22,16.07
2003-11-30,15.99,16.07,15.92
