Time,Discharge(m^3 s^-1),Max,Min
2003-10-07,0.44999999999999996,0.63,0.28
2003-10-08,0.245,0.28,0.22
2003-10-09,0.16499999999999998,0.23,0.15
2003-10-10,0.19,0.27,0.15
2003-10-11,0.15000000000000002,0.16,0.13
2003-10-12,0.11499999999999999,0.17,0.11
2003-10-13,0.23,0.59,0.18
2003-10-14,0.41500000000000004,0.72,0.27
2003-10-15,0.21000000000000002,0.27,0.17
2003-10-16,0.385,0.64,0.16
2003-10-17,0.275,0.4,0.23
2003-10-18,0.225,0.28,0.18
2003-10-19,0.175,0.19,0.16
2003-10-20,0.135,0.15,0.13
2003-10-21,0.12,0.13,0.11
2003-10-22,0.13,0.15,0.11
2003-10-23,0.12,0.13,0.11
2003-10-24,0.11499999999999999,0.15,0.11
2003-10-25,0.42500000000000004,0.57,0.17
2003-10-26,0.195,0.24,0.18
2003-10-27,0.16,0.2,0.14
2003-10-28,0.135,0.23,0.13
2003-10-29,0.25,0.3,0.18
2003-10-30,0.15000000000000002,0.18,0.13
2003-10-31,0.125,0.13,0.12
2003-11-01,0.17,0.47,0.11
2003-11-02,0.27,0.47,0.2
2003-11-03,0.21500000000000002,0.26,0.18
2003-11-04,0.16,0.19,0.14
2003-11-05,0.14,0.15,0.13
2003-11-06,0.125,0.13,0.12
2003-11-07,0.11499999999999999,0.12,0.11
2003-11-08,0.265,0.31,0.13
2003-11-09,0.2,0.22,0.17
2003-11-10,0.515,0.68,0.24
2003-11-11,0.225,0.29,0.18
2003-11-12,0.2,0.22,0.16
2003-11-13,0.14,0.16,0.13
2003-11-14,0.12,0.22,0.12
2003-11-15,0.315,0.43,0.2
2003-11-16,0.16999999999999998,0.2,0.14
2003-11-17,0.125,0.14,0.12
2003-11-18,0.11499999999999999,0.12,0.11
2003-11-19,0.10500000000000001,0.11,0.1
2003-11-20,0.1,0.1,0.1
2003-11-21,0.1,0.1,0.1
2003-11-22,0.1,0.1,0.1
2003-11-23,0.095,0.1,0.09
2003-11-24,0.09,0.09,0.09
2003-11-25,0.09,0.09,0.09
2003-11-26,0.09,0.09,0.09
2003-11-27,0.09,0.09,0.09
2003-11-28,0.09,0.09,0.09
2003-11-29,0.09,0.09,0.09
2003-11-30,0.08499999999999999,0.09,0.08
