date;discharge
1983-05-01;     65.000
1983-05-02;     65.000
1983-05-03;     65.000
1983-05-04;     65.000
1983-05-05;     65.000
1983-05-06;     65.000
1983-05-07;     65.000
1983-05-08;     65.000
1983-05-09;     67.000
1983-05-10;     69.000
1983-05-11;     71.000
1983-05-12;     72.000
1983-05-13;     74.000
1983-05-14;     74.000
1983-05-15;     74.000
1983-05-16;     72.000
1983-05-17;     77.000
1983-05-18;     75.000
1983-05-19;     72.000
1983-05-20;     72.000
1983-05-21;     72.000
1983-05-22;     72.000
1983-05-23;     74.000
1983-05-24;     74.000
1983-05-25;     78.000
1983-05-26;     80.000
1983-05-27;     83.000
1983-05-28;     81.000
1983-05-29;     83.000
1983-05-30;     83.000
1983-05-31;     84.000
1983-06-01;     81.000
1983-06-02;     81.000
1983-06-03;     80.000
1983-06-04;     80.000
1983-06-05;     78.000
1983-06-06;     83.000
1983-06-07;     87.000
1983-06-08;     94.000
1983-06-09;     94.000
1983-06-10;    103.000
1983-06-11;    111.000
1983-06-12;    119.000
1983-06-13;    119.000
1983-06-14;    119.000
1983-06-15;    119.000
1983-06-16;    121.000
1983-06-17;    140.000
1983-06-18;    142.000
1983-06-19;    154.000
1983-06-20;    175.000
1983-06-21;    184.000
1983-06-22;    191.000
1983-06-23;    182.000
1983-06-24;    175.000
1983-06-25;    173.000
1983-06-26;    171.000
1983-06-27;    171.000
1983-06-28;    198.000
1983-06-29;    182.000
1983-06-30;    175.000
1983-07-01;    175.000
1983-07-02;    175.000
1983-07-03;    184.000
1983-07-04;    198.000
1983-07-05;    218.000
1983-07-06;    309.000
1983-07-07;    298.000
1983-07-08;    403.000
1983-07-09;    400.000
1983-07-10;    397.000
1983-07-11;    352.000
1983-07-12;    312.000
1983-07-13;    303.000
1983-07-14;    312.000
1983-07-15;    315.000
1983-07-16;    318.000
1983-07-17;    301.000
1983-07-18;    292.000
1983-07-19;    292.000
1983-07-20;    309.000
1983-07-21;    303.000
1983-07-22;    367.000
1983-07-23;    355.000
1983-07-24;    327.000
1983-07-25;    330.000
1983-07-26;    292.000
1983-07-27;    281.000
1983-07-28;    275.000
1983-07-29;    284.000
1983-07-30;    306.000
1983-07-31;    345.000
1983-08-01;    384.000
1983-08-02;    420.000
1983-08-03;    540.000
1983-08-04;    556.000
1983-08-05;    645.000
1983-08-06;    695.000
1983-08-07;    764.000
1983-08-08;    397.000
1983-08-09;    739.000
1983-08-10;    715.000
1983-08-11;    680.000
1983-08-12;    658.000
1983-08-13;    629.000
1983-08-14;    596.000
1983-08-15;    580.000
1983-08-16;    568.000
1983-08-17;    556.000
1983-08-18;    548.000
1983-08-19;    548.000
1983-08-20;    560.000
1983-08-21;    588.000
1983-08-22;    596.000
1983-08-23;    592.000
1983-08-24;    572.000
1983-08-25;    544.000
1983-08-26;    544.000
1983-08-27;    536.000
1983-08-28;    536.000
1983-08-29;    548.000
1983-08-30;    580.000
1983-08-31;    650.000
1983-09-01;    990.000
1983-09-02;   1083.000
1983-09-03;   1301.000
1983-09-04;   1463.000
1983-09-05;   1493.000
1983-09-06;   1510.000
1983-09-07;   1534.000
1983-09-08;   1542.000
1983-09-09;   1542.000
1983-09-10;   1542.000
1983-09-11;   1526.000
1983-09-12;   1510.000
1983-09-13;   1493.000
1983-09-14;   1457.000
1983-09-15;   1445.000
1983-09-16;   1426.000
1983-09-17;   1432.000
1983-09-18;   1432.000
1983-09-19;   1485.000
1983-09-20;   1583.000
1983-09-21;   1632.000
1983-09-22;   1705.000
1983-09-23;   1795.000
1983-09-24;   1828.000
1983-09-25;   1811.000
1983-09-26;   1746.000
1983-09-27;   1624.000
1983-09-28;   1477.000
1983-09-29;   1432.000
1983-09-30;   1396.000
1983-10-01;   1378.000
1983-10-02;   1348.000
1983-10-03;   1248.000
1983-10-04;   1148.000
1983-10-05;   1083.000
1983-10-06;   1047.000
1983-10-07;   1015.000
1983-10-08;   -999.000
1983-10-09;   1005.000
1983-10-10;    867.000
1983-10-11;    824.000
1983-10-12;    744.000
1983-10-13;    592.000
1983-10-14;    572.000
1983-10-15;    552.000
1983-10-16;   -999.000
1983-10-17;   -999.000
1983-10-18;   -999.000
1983-10-19;   -999.000
1983-10-20;    525.000
1983-10-21;    491.000
1983-10-22;    480.000
1983-10-23;    466.000
1983-10-24;    448.000
1983-10-25;    420.000
1983-10-26;    400.000
1983-10-27;    384.000
1983-10-28;    364.000
1983-10-29;    355.000
1983-10-30;    342.000
1983-10-31;    330.000
1983-11-01;    324.000
1983-11-02;    312.000
1983-11-03;    301.000
1983-11-04;    286.000
1983-11-05;    284.000
1983-11-06;    278.000
1983-11-07;    270.000
1983-11-08;    267.000
1983-11-09;    256.000
1983-11-10;    253.000
1983-11-11;    248.000
1983-11-12;    240.000
1983-11-13;    235.000
1983-11-14;    230.000
1983-11-15;    228.000
1983-11-16;    223.000
1983-11-17;    220.000
1983-11-18;    215.000
1983-11-19;    210.000
1983-11-20;    205.000
1983-11-21;    201.000
1983-11-22;    198.000
1983-11-23;    196.000
1983-11-24;    191.000
1983-11-25;    189.000
1983-11-26;    187.000
1983-11-27;    182.000
1983-11-28;    178.000
1983-11-29;    175.000
1983-11-30;    171.000
1983-12-01;    169.000
1983-12-02;    167.000
1983-12-03;    165.000
1983-12-04;    165.000
1983-12-05;    162.000
1983-12-06;    160.000
1983-12-07;    158.000
1983-12-08;    156.000
1983-12-09;    154.000
1983-12-10;    152.000
1983-12-11;    150.000
1983-12-12;    148.000
1983-12-13;    148.000
1983-12-14;    146.000
1983-12-15;    144.000
1983-12-16;    142.000
1983-12-17;    142.000
1983-12-18;    142.000
1983-12-19;    140.000
1983-12-20;    140.000
1983-12-21;    138.000
1983-12-22;    136.000
1983-12-23;    136.000
1983-12-24;    134.000
